Make,Model,Variant,ExShowroomPrice,Displacement,Cylinders,ValvesPerCylinder,Drivetrain,CylinderConfiguration,EmissionNorm,Engine_ocation,FuelSystem,FuelTankCapacity,FuelType,Height,Length,Width,BodyType,Doors,CityMileage,HighwayMileage
Mini,Cooper 3 Door,Cooper S,3420000,1998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,44,Petrol,1414,3850,127,Hatchback,3,,
Skoda,Kodiaq Scout,2.0 Tdi At,3399000,1968 cc,4,4,4WD,In-line,BS 6,Front Longitudinal,Injection,63,Diesel,1665,4697,182,SUV,5,,
Bmw,X1,Sdriv20D Expedition,3520000,1995 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,51,Diesel,162,4439,2060,Crossover SUV,5,18.00,20.68
Bmw,X1,Sdriv20D Xline,3930000,1995 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,51,Diesel,162,4439,2058,SUV Crossover,5,18.00,20.68
Bmw,X1,Xdriv20D M Sport,4570000,1995 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,51,Diesel,162,4439,2058,SUV Crossover,5,18.00,20.68
Bmw,X1,Sdriv20D M Sport,240000,1995 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,61,Diesel,1545,4477,2058,SUV,5,,
Bmw,X1,Sdriv20I Xline,3830000,1998 cc,4,4,AWD (All Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,51,Petrol,162,4439,121,Crossover SUV,5,15.71,
Volvo,S60,Polestar,562000,1969 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,67,Petrol,1484,4635,2097,Sedan,4,132.00,18.5
Volvo,S60,Momentum,3850500,1984 cc,5,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,67.5,Diesel,1484,4635,1865,Sedan,4,,
Bmw,3-Series,20D Sport,4140000,1995 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,40,Diesel,129,4633,1811,Sedan,5,,
Bmw,3-Series,20D Luxury Line,4690000,1995 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,40,Diesel,129,4633,1811,Sedan,5,,
Bmw,3-Series,330I M Sport,4790000,1998 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,59,Petrol,129,4633,1811,Sedan,5,,
Volvo,S60 Cross Country,D4,4426500,2400 cc,5,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,67,Diesel,1539,4637,2097,Sedan Crossover,4,15.60,19.6
Audi,Q5,35 Tdi Premium Plus,5021200,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,64,Diesel,1608,4388,1831,SUV,5,2.00,
Audi,Q5,35 Tdi Technology,5621200,1968 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,64,Diesel,1608,4388,1831,SUV,5,2.00,
Audi,Q5,45 Tfsi Premium Plus,5021200,1984 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,70,Petrol,1659,4663,1898,SUV,5,,
Audi,Q5,45 Tfsi Technology,5621200,1984 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,70,Petrol,1659,4663,1898,SUV,5,,
Land Rover Rover,Range Evoque,S,5494000,1999 cc,4,4,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,,Diesel,1649,4371,1996,SUV,5,,
Land Rover Rover,Range Evoque,Se R-Dynamic,5985000,1999 cc,4,4,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,,Diesel,1649,4371,1996,SUV,5,,
Land Rover Rover,Range Evoque,S Petrol,5494000,1997 cc,4,4,AWD (All Wheel Drive),V,BS 6,Front Transverse,Injection,,Petrol,1649,4371,1996,SUV,5,,
Land Rover Rover,Range Evoque,Se R-Dynamic Petrol,5985000,1997 cc,4,4,AWD (All Wheel Drive),V,BS 6,Front Transverse,Injection,,Petrol,1649,4371,1996,SUV,5,,
,Mercedes-Benz E-Class,200,586102,1991 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,80,Petrol,1494,5063,1860,Sedan,4,8.50,2
,Mercedes-Benz E-Class,E350 D,28532,2987 cc,6,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,80,Diesel,1494,5063,1860,Sedan,4,7.45,
,Mercedes-Benz E-Class,220D,596421,2987 cc,6,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,80,Diesel,1494,5063,1860,Sedan,4,,
,Mercedes-Benz E-Class,E 63 S Amg,15000000,5461 cc,8,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,80,Petrol,1474,4879,1854,Sedan,4,4.50,8.5
,Mercedes-Benz E-Class,200 Expression,5750000,1991 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,80,Petrol,1494,5063,1860,Sedan,4,8.50,2
,Mercedes-Benz E-Class,200 Exclusive,6150000,1991 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,80,Petrol,1494,5063,1860,Sedan,4,8.50,2
,Mercedes-Benz E-Class,220D Expression,5850000,2987 cc,6,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,80,Diesel,1494,5063,1860,Sedan,4,,
,Mercedes-Benz E-Class,220D Exclusive,250000,2987 cc,6,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,80,Diesel,1494,5063,1860,Sedan,4,,
Volvo,Xc60,Inscription D5,5990000,1969 cc,5,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,70,Diesel,1658,4688,192,SUV,5,11.70,18.8
Bmw,X4,Xdriv20D M Sport X,6060000,1995 cc,4,4,AWD (All Wheel Drive),In-line,BS 6,Front Transverse,Injection,60,Diesel,121,472,1918,SUV,5,,
Bmw,X4,Xdrive30D M Sport X,6590000,2993 cc,6,4,AWD (All Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,68,Diesel,121,472,1918,SUV,5,,
Bmw,X4,Xdrive30I M Sport X,6350000,1998 cc,6,4,AWD (All Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,68,Petrol,121,472,1918,SUV,5,,
Jeep,Wrangler,Unlimited,6394000,1999 cc,4,4,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,85,Petrol,1838,482,1877,SUV,5,17.50,8.4
,Mercedes-Benz C-Class Cabriolet,C300,6426497,1991 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,60,Petrol,1409,4686,1810,Convertible,2,,
Bmw,Z4 Roadster,Sdrive20I,6490000,1998 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1304,424,224,Sports Convertible,2,,
Bmw,Z4 Roadster,M 40I,7890000,2998 cc,6,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,2,Petrol,1304,424,1459,Sports Convertible,2,,
,Mercedes-Benz V-Class,Expression Elwb,6840000,2143 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,93,Diesel,1880,5370,128,MUV,5,,
,Mercedes-Benz V-Class,Exclusive Lwb,8190000,2143 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,93,Diesel,1880,5140,128,MUV,5,,
,Mercedes-Benz V-Class,Elite,11000000,1950 cc,4,4,RWD (Rear Wheel Drive),V,BS 6,Front Transverse,Injection,70,Diesel,1901,5140,128,MPV,5,,
Audi,Q7,45 Tdi Premium Plus,221500,2967 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,75,Diesel,1740,502,1968,SUV,5,9.30,2.6
Audi,Q7,45 Tdi Technology Pack,8021500,2967 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,75,Diesel,1740,502,1968,SUV,5,9.30,2.6
Audi,Q7,40 Tfsi Quattro Premium Plus,6921500,1984 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,75,Petrol,1740,502,1968,SUV,5,,
Audi,Q7,40 Tfsi Quattro Technology Pack,7621500,1984 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,75,Petrol,1740,502,1968,SUV,5,,
Audi,Q7,45 Tdi Black Styling,8111500,2967 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,75,Diesel,1740,502,1968,SUV,5,9.30,2.6
Audi,Q7,40 Tfsi Quattro Black Styling,7711500,1984 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,75,Petrol,1740,502,1968,SUV,5,,
Land Rover Rover,Range Evoque Convertible,2.0 Hse Dynamic,692964,1998 cc,4,4,4WD,In-line,BS IV,Front Longitudinal,Injection,,Petrol,1609,4370,1900,Convertible,5,15.68,
Land Rover Rover,Range Velar,2.0 Diesel R-Dynamic S,24682,1999 cc,4,4,4WD,In-line,BS IV,Front Longitudinal,Injection,,Diesel,1665,4797,2145,SUV,5,15.68,15.7
Land Rover Rover,Range Velar,2.0 Petrol R-Dynamic S,24682,1997 cc,4,4,4WD,In-line,BS IV,Front Transverse,Injection,65,Petrol,1665,4797,2145,SUV,5,2.63,
,Mercedes-Benz E-Class All Terrain,E220D,7500000,1950 cc,6,4,RWD (Rear Wheel Drive),V,BS 6,Front Longitudinal,Injection,80,Diesel,1475,4933,182,SUV,4,,
Volvo,Xc90,D5 Inscription,8790000,1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,68,Diesel,1776,4950,2140,SUV,5,132.00,
Volvo,Xc90,D5 Momentum,8090000,1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,68,Diesel,1776,4950,2140,SUV,5,132.00,
Volvo,Xc90,T8 Excellence,13124000,1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,68,Hybrid,1776,4950,2140,SUV,5,5.00,
Volvo,Xc90,T8 Inscription,9665000,1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,68,Hybrid,1776,4950,2140,SUV,5,,
Volvo,Xc90,D5 R-Design,8491500,1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,68,Diesel,1776,4950,2140,SUV,5,132.00,
Land Rover Rover,Range Sport,5.0L V8 Svr Petrol,20517853,4999 cc,8,4,4WD,V,,,,,Petrol,1803,482,220,SUV,5,,
Land Rover Rover,Range Sport,2.0L S Petrol,8670586,1997 cc,8,,4WD,V,BS IV,Front Longitudinal,Injection,105,Petrol,1803,4879,220,SUV,5,,
Land Rover Rover,Range Sport,2.0L Se Petrol,9448181,1997 cc,8,,4WD,V,BS IV,Front Longitudinal,Injection,105,Petrol,1803,4879,220,SUV,5,,
Land Rover Rover,Range Sport,3.0L V6 Se Petrol,11476911,2995 cc,6,4,4WD,V,BS IV,Front Longitudinal,Injection,85,Petrol,1803,4879,220,SUV,5,,
Land Rover Rover,Range Sport,2.0L Hse Petrol,15600000,1997 cc,8,,4WD,V,BS IV,Front Longitudinal,Injection,105,Petrol,1803,4879,220,SUV,5,,
Land Rover Rover,Range Sport,3.0L V6 Hse Petrol,122825,2995 cc,6,4,4WD,V,BS IV,Front Longitudinal,Injection,85,Petrol,1803,4879,220,SUV,5,,
Land Rover Rover,Range Sport,5.0L V8 Autobiography Dynamic Petrol,17940227,4999 cc,8,4,4WD,,,,,,Petrol,1803,4879,220,SUV,5,,
Land Rover Rover,Range Sport,3.0L Tdv6 S Diesel,1037372,2993 cc,6,4,FWD (Front Wheel Drive),V,BS IV,Front Longitudinal,Injection,80,Diesel,1803,4879,220,SUV,5,,
Land Rover Rover,Range Sport,3.0L Tdv6 Se Diesel,1191321,2993 cc,6,4,FWD (Front Wheel Drive),V,BS IV,Front Longitudinal,Injection,80,Diesel,1803,4879,220,SUV,5,,
Land Rover Rover,Range Sport,4.4L Sdv8 Hse Diesel,14908985,4367 cc,8,2,4WD,V,BS IV,Front Longitudinal,Injection,105,Diesel,1803,4879,220,SUV,5,5.90,11.5
Jaguar,Xj,3.0L,9738609,2993 cc,6,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,2,Diesel,1457,22,1899,Sedan,4,9.50,10.5
Jaguar,Xj,3.0L Portfolio,10725145,2993 cc,6,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,83,Diesel,1457,22,1899,Sedan,4,9.50,10.5
Jaguar,Xj,50,11129599,2993 cc,6,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,2,Diesel,1460,255,1899,Sedan,4,9.50,10.5
Porsche,Cayenne,E-Hybrid,15806000,2995 cc,6,4,AWD (All Wheel Drive),V,BS 6,Front Transverse,Injection,75,Hybrid,1696,4918,1983,SUV,5,,
Porsche,Cayenne,Turbo,1210000,3996 cc,6,4,AWD (All Wheel Drive),V,BS 6,Front Transverse,Injection,90,Petrol,1673,426,1983,SUV,5,,
Porsche,Cayenne,Base,11936000,2995 cc,6,4,AWD (All Wheel Drive),V,BS 6,Front Transverse,Injection,75,Petrol,1705,4918,1983,SUV,5,,
Maserati,Ghibli,Diesel,13387856,2987 cc,,,,V,BS IV,,Injection,70,Diesel,1461,4971,2100,,4,,
Maserati,Ghibli,Gransport,13881858,2987 cc,,,,V,BS IV,,Injection,70,Diesel,1461,4971,2100,,4,,
Maserati,Ghibli,Granlusso,1247814,2987 cc,,,,V,BS IV,,Injection,70,Diesel,1461,4971,2100,,4,,
Toyota,Land Cruiser,Vx,14699000,4461 cc,8,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,93,Diesel,1910,4950,1980,SUV,5,5.30,9
Audi,Rs7,Sportback,1702000,3993 cc,8,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,75,Petrol,1419,502,1911,Sedan Coupe,4,5.60,9
Land Rover Rover,Range,5.0L V8 Autobiography Petrol,2603726,4999 cc,8,4,4WD,V,BS IV,Front Longitudinal,Injection,105,Petrol,1877,4999,2034,SUV,5,4.40,9.6
Land Rover Rover,Range,5.0L V8 Svautobiography Dynamic Petrol,32522000,4999 cc,8,2,4WD,V,BS IV,Front Longitudinal,Injection,105,Petrol,127,4999,220,SUV,5,4.40,9.6
Land Rover Rover,Range,3.0L V6 Vogue Lwb Petrol,19527130,2995 cc,6,4,4WD,V,BS IV,Front Longitudinal,Injection,85,Petrol,1840,5199,220,SUV,5,8.10,11.6
Land Rover Rover,Range,5.0L V8 Svautobiography Lwb Petrol,40499548,4999 cc,8,4,4WD,,BS IV,Front Longitudinal,Injection,65,Petrol,1835,4999,220,SUV,4,8.00,10
Land Rover Rover,Range,3.0L Tdv6 Vogue Diesel,18185267,2993 cc,6,4,4WD,V,BS IV,Front Longitudinal,Injection,,Diesel,1868,200,220,SUV,5,,
Land Rover Rover,Range,3.0L Tdv6 Vogue Lwb Diesel,19527130,2993 cc,6,4,4WD,V,BS IV,Front Longitudinal,Injection,,Diesel,1868,200,2073,SUV,5,,
Land Rover Rover,Range,4.4L Sdv8 Autobiography Lwb Diesel,25174051,4367 cc,8,2,4WD,V,BS IV,Front Longitudinal,Injection,,Diesel,1868,200,2073,SUV,5,,
Land Rover Rover,Range,4.4L Sdv8 Svautobiography Lwb Diesel,3294685,4367 cc,8,4,4WD,In-line,BS IV,Front Longitudinal,Injection,,Diesel,1868,200,2073,SUV,5,8.69,13.5
Land Rover Rover,Range,4.4L Sdv8 Vogue Se Lwb Diesel,23675691,4367 cc,8,2,4WD,V,BS IV,Front Longitudinal,Injection,,Diesel,1868,200,2073,SUV,5,,
Land Rover Rover,Range,3.0L V6 Vogue Se Lwb Petrol,21398758,2995 cc,6,4,4WD,V,BS IV,Front Longitudinal,Injection,85,Petrol,1840,5199,220,SUV,5,8.10,11.6
Maserati,Grancabrio,Standard,19865675,4691 cc,8,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,75,Petrol,1353,4881,2056,Convertible,2,4.00,6
,Mercedes-Benz Amg-Gt,S,21583466,392 cc,8,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,75,Petrol,288,4546,1939,Coupe,2,5.00,
,Mercedes-Benz Amg-Gt,R,2264134,392 cc,8,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,75,Petrol,284,4551,2007,Coupe,2,5.00,
,Mercedes-Benz Amg-Gt,Roadster,2273326,392 cc,8,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,75,Petrol,259,4544,1939,Coupe,2,5.00,
,Mercedes-Benz Amg Gt 4-Door Coupe,63 S 4Matic+,2200000,,8,6,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,65,Petrol,1447,5054,1953,Coupe,4,,
Lamborghini,Huracan,Lp 610-4,37133704,204 cc,10,4,AWD (All Wheel Drive),V,BS IV,Rear Transverse,Injection,90,Petrol,1165,4459,124,Coupe,2,5.60,
Lamborghini,Huracan,Lp 5802,3242486,204 cc,10,4,RWD (Rear Wheel Drive),V,BS IV,Rear Transverse,Injection,90,Petrol,1165,4459,124,Coupe,2,5.80,
Lamborghini,Huracan,Avio,3515072,204 cc,10,4,AWD (All Wheel Drive),V,BS IV,Rear Transverse,Injection,90,Petrol,1165,4459,124,Coupe,2,10.60,
Lamborghini,Huracan,Performante,3761426,204 cc,10,4,AWD (All Wheel Drive),V,BS IV,Rear Transverse,Injection,90,Petrol,1165,4459,124,Coupe,2,5.60,
Lamborghini,Huracan,Lp 5802 Spyder,35535000,204 cc,10,4,RWD (Rear Wheel Drive),V,BS IV,Rear Transverse,Injection,90,Petrol,1165,4459,124,Coupe,2,5.80,
Lamborghini,Huracan,Lp 610-4 Spyder,407292,204 cc,10,4,AWD (All Wheel Drive),V,BS IV,Rear Transverse,Injection,90,Petrol,1165,4459,124,Coupe,2,5.60,
Lamborghini,Huracan,Evo,37300000,204 cc,10,4,AWD (All Wheel Drive),V,BS IV,Rear Transverse,Injection,90,Petrol,1165,4459,124,Coupe,2,5.60,
Lamborghini,Huracan,Evo Spyder,41000000,204 cc,10,4,AWD (All Wheel Drive),V,BS IV,Rear Transverse,Injection,,Petrol,1165,4459,124,Convertible,2,5.60,
Lamborghini,Huracan,Evo Rwd,32200000,204 cc,10,4,RWD (Rear Wheel Drive),V,BS 6,Rear Transverse,Injection,90,Petrol,1165,420,1933,Coupe,2,5.60,
Ferrari,488 Gtb,Std,36761413,392 cc,8,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,78,Petrol,213,4568,192,Coupe,2,32.00,5.5
Ferrari,488 Gtb,Spider,3931952,392 cc,8,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,78,Petrol,213,4568,192,Coupe,2,32.00,5.5
Ferrari,Gtc4 Lusso,V8 T,42000000,3900 cc,8,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,91,Petrol,1383,422,1980,Coupe,2,,
Ferrari,Gtc4 Lusso,V2,52000000,22 cc,8,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,91,Petrol,1383,422,1980,Coupe,2,,
Lamborghini,Aventador,Lp 700-4,47893943,6498 cc,2,4,4WD,V,BS IV,Front Longitudinal,Injection,90,Petrol,1136,4780,2030,Convertible,2,3.00,5
Lamborghini,Aventador,Lp700-4 Roadster,521027,6498 cc,2,4,4WD,V,BS IV,Front Longitudinal,Injection,90,Petrol,1136,4780,2030,Convertible,2,3.60,8.8
Lamborghini,Aventador,S,47467700,6498 cc,2,4,4WD,V,BS IV,Front Longitudinal,Injection,90,Petrol,1136,4797,2030,Coupe,2,3.60,5
,Rolls-Royce Dawn,Convertible,5216193,6598 cc,2,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,80,Petrol,152,285,1947,Convertible,2,7.90,7.9
,Rolls-Royce Drophead Coupe,Phantom,83755383,6749 cc,2,4,RWD (Rear Wheel Drive),V,BS IV,Front Transverse,Injection,100,Petrol,1638,582,1990,Convertible,2,4.38,4.38
Maruti Suzuki,Omni,5 Str Bs-Iv,22778,796 cc,3,2,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,35,Petrol,1640,3370,1410,MPV,5,13.00,14.7
Maruti Suzuki,Omni,E 8 Str Bs-Iv,284485,796 cc,3,2,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,36,Petrol,1640,3370,1410,MPV,5,13.00,14.7
,Go+,Datsun D,4222,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,2.80,17.9
,Go+,Datsun T,52656,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,2.80,17.9
,Go+,Datsun T (O),574448,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,16.30,20
,Go+,Datsun A (O),555196,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,20.20,
,Go+,Datsun A,500575,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,20.20,
,Go+,Datsun T Vdc,593361,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,2.80,17.9
,Go+,Datsun T (O) Vdc,615153,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,16.30,20
,Go+,Datsun T Cvt,658361,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,2.80,17.9
,Go+,Datsun T (O) Cvt,680153,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,35,Petrol,1507,3995,1635,MPV,5,16.30,20
Fiat,Punto Evo Pure,12L Fire Dynamic,42330,112 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Petrol,125,3987,1687,Hatchback,5,2.00,15
Fiat,Punto Evo Pure,1.3,575947,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,125,3989,1687,Hatchback,5,,
Ford,Figo,Ambiente 12 Ti-Vct,523000,1194 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3941,1704,Hatchback,5,,
Ford,Figo,Ambiente 1.5 Tdci,623000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3941,1704,Hatchback,5,17.00,
Ford,Figo,Titanium 12 Ti-Vct,599900,1196 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3941,1704,Hatchback,5,,
Ford,Figo,Titanium1.5 Tdci,699900,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3941,1704,Hatchback,5,,
Ford,Figo,Titanium Blu 12 Ti-Vct,664900,1194 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3941,1704,Hatchback,5,,
Ford,Figo,Titanium Blu 1.5 Tdci,764900,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3941,1704,Hatchback,5,,
Maruti Suzuki,Baleno,1.3 Delta,74621,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1510,3995,1745,Hatchback,5,27.39,
Maruti Suzuki,Baleno,1.3 Alpha,868221,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1500,3995,1745,Hatchback,5,27.39,
Maruti Suzuki,Baleno,1.3 Sigma,668611,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1500,3995,1745,Hatchback,5,27.39,
Maruti Suzuki,Baleno,1.3 Zeta,80721,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1500,3995,1745,Hatchback,5,27.39,
Maruti Suzuki,Baleno,12 Alpha,75822,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Maruti Suzuki,Baleno,12 Alpha Cvt,89022,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Maruti Suzuki,Baleno,12 Delta,63662,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Maruti Suzuki,Baleno,12 Delta Cvt,76862,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Maruti Suzuki,Baleno,12 Sigma,55862,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Maruti Suzuki,Baleno,12 Zeta,69792,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Maruti Suzuki,Baleno,12 Delta Dualjet,73342,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Maruti Suzuki,Baleno,12 Zeta Dualjet,78992,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Maruti Suzuki,Baleno,12 Zeta Cvt,82992,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.40,
Hyundai,Grand I10,12 Kappa Vtvt Magna,58628,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,43,Petrol,120,3765,1660,Hatchback,5,18.90,18.9
Hyundai,Grand I10,12 Kappa Vtvt Sportz,620637,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,43,Petrol,120,3765,1660,Hatchback,5,18.90,19.77
Hyundai,Grand I10,12 Kappa Vtvt Magna At,6228,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,43,Petrol,120,3765,1660,Hatchback,5,18.90,17.49
Hyundai,Grand I10,12 Kappa Vtvt Sportz At,705538,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,43,Petrol,120,3765,1660,Hatchback,5,18.90,17.49
Hyundai,Grand I10,12 Kappa Vtvt Sportz Dual Tone,640537,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,43,Petrol,120,3765,1660,Hatchback,5,18.90,19.77
